sentiment	text 
neutral	 @kristyiuculano: заполнять заявка на кредит в альфа банк рассчитать http://tco/ykfdytnmw9 
negative	 @usivaluzo: сбербанк заблокировать весь банкомат 
neutral	http://tco/wld9xlrtdf казахстанский бта банк и сбербанк обсуждать совместный проект&amp;#8230; 
negative	сми: россельхозбанк и газпромбанк попросить о господдержка из-за санкция 
neutral	http://tco/pghxlilosq сбербанк взять кредит деньги 
neutral	 @kamyvojafepi: как получать потребительский кредит в газпромбанк условие http://tco/ss5e71nkr6 
neutral	http://tco/o2xur54eog взять кредит в альфа банк саратов 
neutral	http://tco/kzjkkfwj6q получать кредитный карта альфа банк 
negative	альфа и райффайзен попробовать но я казаться все теж проблема только в другой вид ну и конечно связной 
neutral	 @jijuhunisila: сбербанк начинать выпуск карта на база платежный система про100 
neutral	 @woveneqywyho: альфа банк кредит наличные для пенсионер http://tco/6shibsid4y 
neutral	 @vabipuzijozo: анкета для кредит втб 24 http://tco/ji7mjdvcrb 
neutral	http://tco/lgcozpobvr майнкрафт райфайзенбанк 
neutral	бизнес сбербанк видео инструкция http://tco/kwjkq76lwy #видео #инструкция 
neutral	 @fogaquhetim: банковский кредит сбербанк ярославль http://tco/fogmumskxy 
neutral	райффайзен банк уфа http://tco/cbqx7iqaih 
neutral	яновость | финансы: за 7 месяц текущий год сбербанк зарабатывать 222 1 млрд рубль http://tco/ymmgpz54oo 
neutral	 @koduqagojoji: взять кредит в банк сбербанк ярославль http://tco/royo46ffus 
neutral	 @suvanygihij: в какой банк давать кредит до 70 год сбербанк http://tco/wmocdl1zj3 
negative	 @sberbank: по технический причина 110814 с 00:00 по 05:40 мск быть недоступный ряд операция с использование карта сбербанк http://t 
negative	это не забота о клиент этот издевательство над клиент  #альфабанкгадость 
